question,true_answer,question_id,disciplina,split
"TEXTO DE REFERÊNCIA: Em mais um caso de desvio público, a PRF apreende 28 toneladas de placas de gesso transportadas sem nota fiscal. Dado: 1 cm³ de gesso tem 1,4 g de massa.

Qual foi o volume total de gesso apreendido?","2,0 × 10⁷ cm³",c79c357c32c783358250cd0e0c417c99b15018a560b7be5206cc1454f658e5f41c7af057217716de88559d9c011013e5f8a9e6fb63f313251cb5329817cf115e,Matemática,train
"TEXTO DE REFERÊNCIA: Em um experimento científico, a temperatura de um líquido foi monitorada ao longo do tempo. O pesquisador utilizou a função afim T(x) = −2x + 28 para modelar a variação térmica do líquido, em que T(x) é a temperatura em grau Celsius e x é o tempo em hora contado a partir do início do experimento. A função descreve uma diminuição constante da temperatura à medida que o tempo passa.

O pesquisador, preocupado com as condições ideais do experimento, estabeleceu como critério que a temperatura do líquido deveria permanecer acima de 20 °C. Caso contrário, os resultados da pesquisa poderiam ser comprometidos.

Em determinado dia, ele iniciou o experimento às 10 horas da manhã, marcando o momento em um cronômetro que exibe horas, minutos e segundos.

Qual foi o último horário desse dia, a partir do início do experimento, em que a temperatura do líquido ainda atendia ao critério estabelecido pelo pesquisador?",13h59min59s,bb6434cf779278e0ada11b535440d969edf130aedd402983bd46985080c54bd4995889bb44cdff9bd503e9bff5bca47ec6f3c589617e9ba1a4b6aa56d4211b12,Matemática,train
"TEXTO DE REFERÊNCIA: A Unesco declarou o tango Patrimônio Cultural Imaterial da Humanidade. “Essa é uma homenagem a todos os que sustentaram o tango durante muito tempo. Uma homenagem àqueles que mantiveram a tradição, transmitindo a poesia e a dança de geração para geração”, disse Hernán Lombardi, secretário de Cultura da cidade de Buenos Aires. Segundo historiadores argentinos, o dois por quatro (outra forma de chamar o tango) surgiu durante a imigração europeia, no início do século XX. Desde então, esse estilo de música e dança é identificado como cultura das cidades do Rio da Prata. As letras do tango, afirmam os especialistas, sugerem melancolia porque demonstram a solidão dos que saíram de países europeus para uma terra desconhecida.

De acordo com o texto, o título de Patrimônio Cultural Imaterial da Humanidade concedido ao tango demonstra:",valorização da construção identitária,17bcc7de9856030892a949ab679e8cf6b0abe7ae55cfba12112b9dedc7548222df5ff666219a0efe669aea0d6c1cdb0f2425934d4eca45ac9231107d1d496d0a,Ciências Humanas,train
"TEXTO DE REFERÊNCIA: Small is beautiful (Ser pequeno é ser bonito), traduzido para o português: “O negócio é ser pequeno”. Este foi o título do livro escrito em 1972, por Ernst Friedric Schumacher, num estudo sobre uma economia que leva em conta a pessoa.

Talvez seja possível beber desta fonte para analisarmos a situação em que nos encontramos no século XXI. Quando parte da humanidade, sedenta por poder e posse, exaure sua capacidade sapiencial em relação à vida, coloca sua existência em função de necessidades inventadas. Essas necessidades, geridas por um sistema desumano, ignora a pessoa, a vida planetária, a própria existência, e as transforma em mercancia.

Precisamos entender que a sabedoria exige uma mudança de comportamento e de atitudes que priorizem a ciência e a tecnologia que nos ajudem a implantar um novo modo de viver: agroecológico, orgânico, sustentável, não violento, onde a vida esteja em primeiro lugar.

A agricultura familiar e camponesa é o setor que promove um modelo de produção de alimentos saudáveis e diversificados, tão necessário ao enfrentamento da pandemia e de um conjunto de doenças crônicas, que têm consequências diretas na saúde da população.

ADILSON, F.; CÂMARA, J. P. T. Disponível em: <https://diplomatique.org.br>.

Acesso em: 31 out. 2021. [Fragmento]

Segundo o texto, o que a economia que leva em conta a pessoa valoriza?",a agricultura familiar,50701718262c2ba4dd6c41409b1fd87c0fbc58812b02399af2bdd120a8be26ad4dc3b9eb814753d1847ff2338d9c8895537ed684313861be707922e16556ae99,Linguagens e Códigos,train
"TEXTO DE REFERÊNCIA: Um ciclista amador começou um treinamento de 31 semanas para conseguir, ao final dele, participar de uma prova de 90 km de distância. Nesse treinamento, em um dia na semana, ele deve realizar um treino longo para simular a situação da prova e nunca percorrer uma distância maior do que a distância da prova. A quantidade de km a mais na distância de um treino longo de uma semana para a outra será sempre igual até que, na última semana de treino, o ciclista percorra a distância total da prova. Na semana 1 de treinamento, o ciclista percorreu 15 km.

O aumento da distância a cada treino longo, em quilômetros, será de","2,5",668bd4e6ea4d6baf74eedf154d5e7d16c5462631d23810898b66acd15b03d688364f72af95bfbb1f1eef27fd7a0995365391e1bf8e59a1285d3c0c6fb92b277f,Matemática,test
"TEXTO DE REFERÊNCIA: A introdução do PET (polietileno tereftalato) no setor de embalagens plásticas deu origem a um novo problema ambiental: os grandes volumes desse plástico que são descartados diariamente. O problema da poluição tem despertado grande preocupação e junto com fatores econômicos (preço do petróleo) estimulam o desenvolvimento da reciclagem desses plásticos por meio da despolimerização.

(Representação esquemática da reação de polimerização para formação do PET: monômero ácido tereftálico + etilenoglicol → PET + H2O) Disponível em: www.scielo.br. Acesso em: 29 out. 2020 (adaptado).

Qual reação fundamenta o processo de reciclagem do PET descrito?",hidrólise do PET,7781eb4e6f0be7f89af2b9f0df0703444aade4dc07acd08335a5d9d43231559836ad14a1245c833f5e2098be4d407967b79c0a2b9051f994706838c5ef7ab122,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Uma ONG que acolhe gatos abandonados ou que sofreram maus tratos precisou de 432 kg de ração ao longo de um mês (com 30 dias) em que não houve alteração no número de animais no local. No início do primeiro dia do mês seguinte, esse abrigo recebeu mais 90 gatos, que foram integrados ao mesmo grupo de animais existente no local no mês anterior. Assim, 30 dias após a chegada do novo grupo, a ONG registrou um consumo total de 594 kg de ração no período, além da manutenção do número de animais constante. Considere que todos os gatos cuidados no abrigo consomem um único tipo de ração e recebem, em média, a mesma quantidade diária de alimento.

ENUNCIADO: Com base nessas informações, a quantidade total de gatos que passaram a ser cuidados pela ONG após a chegada do novo grupo de animais é igual a",330,386b8aa0df4474e1248a126cbf68c5cfaa93924666f0e27ed1901335d05e45ba2e85f04969eeb1c2b037f8f23c04fb04c6bf692764bfdb34d0ff3235dce06337,Matemática,train
Qual fato contribui para a relativa precisão do número total de espécies encontradas no mundo?,A descoberta de um novo reino ou filo é mais rara que a descoberta de uma nova espécie.,49ebb48b95e62c9e9db5f2053fd1cde7bcfd19002a242a47ac1bc7760706305fc41afdc0f76070e43bb7fc14e9199f1b930606e52d2bf5de27cc101c72775f08,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Há evidências suficientes para acreditar que os ultraprocessados contribuem para a obesidade e seus agravos, sobretudo por driblarem com maestria nossos mecanismos cerebrais de controle de fome e saciedade.

A quem se preocupa com a saúde coletiva, resta recomendar que se evite o seu consumo. Os consumidores mais assíduos de ultraprocessados apresentaram risco de desenvolver diabetes 46% superior ao daqueles que menos consumiam esse tipo de alimento.

A novidade surge quando a lupa é posta sobre os vários subgrupos de ultraprocessados. Enquanto molhos e condimentos industrializados (maionese, _ketchup_, margarina, etc.), pratos prontos, refrigerantes e outras bebidas açucaradas sustentaram o elevado risco de diabetes, pães integrais, cereais matinais, iogurtes e sobremesas lácteas foram associados com menor incidência da doença.

É auspicioso que a ciência avance na caracterização dos diferentes tipos de ultraprocessados, produzindo subsídios para eventuais aprimoramentos do guia. Mas é preciso manter os pés na realidade social. Pães integrais, chocolate _dark_, iogurtes proteicos e outros ultraprocessados “do bem” são iguarias distantes do cardápio da população. Em gôndolas de supermercado de bairro nobre, dificilmente contribuirão com a saúde pública brasileira.

GUALANO, B. Disponível em: <www1.folha.uol.com.br>. Acesso em: 24 jan. 2024. [Fragmento adaptado]

ENUNCIADO: No texto, o posicionamento do autor indica uma ressalva quanto ao consumo de ultraprocessados, inclusive de subgrupos menos danosos desse tipo de alimento, devido à:",constatação da relação entre preço e qualidade dos alimentos.,01be3cbc4b504f604e84061eb7ac6835c3027a4c82d258cfb67af50b2fe313f63a9c360afa2b430a36ee28c702109129cdd9f48637f503ab51478476d7258c51,Linguagens e Códigos,train
"TEXTO DE REFERÊNCIA: Na medida em que a luta pela verdade “salva” a realidade da destruição, a verdade compromete e empenha a existência humana. É o projeto essencialmente humano. Se o homem tiver aprendido a ver e a conhecer o que a realidade é, agirá em concordância com a verdade. Epistemologia é, em si, ética, e ética é epistemologia.

MARCUSE, Herbert. A ideologia da sociedade industrial. 6 ed. Giasone Rebua (Trad.). Rio de Janeiro: Zahar Editores, 1969. p. 126-7.

Ao comentar, no texto citado, a natureza e as repercussões práticas do discurso filosófico, o autor faz referência à:",centralidade do ser humano na Filosofia,8189e621155715f41aea70865fea79cd0a32f19afdb52018e53ce84414ba57e87a8da24c41f8cebeba0f49d7d328f174435f6b61d2c5d688e6e2ec976ab8bd2c,Ciências Humanas,train
"TEXTO DE REFERÊNCIA: Um vendedor autônomo trabalha vendendo sucos, todos ofertados pelo mesmo preço. Em certo mês, ele obteve R$ 1 560,00 com a venda de sucos. No mês seguinte, devido a uma alta no preço das frutas, foi preciso aumentar em R$ 0,25 o preço de venda dos sucos, o que levou a uma diminuição de 40 unidades no número de vendas do mês em questão. Sabendo que o valor obtido com as vendas foi o mesmo em ambos os meses, qual foi o número de sucos vendidos no segundo mês?

RESPOSTA:",480,7dec5263c28297ac85d3087c9bee0edb02e8d2c561a7b76388f4688ccc8c169cd314928a4c037763898af41ce4ee9e12b650ab6eb9cabc252a61ff4c29144a12,Matemática,train
"TEXTO DE REFERÊNCIA: Embarcando em viagens para o interior, muitos jovens redigiram ou ditaram seus testamentos, manifestando a necessidade de penetrar no sertão. [...] Ao longo do século XVII, evidentemente, o “remédio” tão procurado era o cativo indígena, a posse a partir da qual o jovem colono se situava na sociedade luso‑brasileira, pois esta oferecia um ponto de partida para as atividades produtivas, bem como uma fonte de renda. [...] Para a maioria dos colonos que buscavam estabelecer‑se na sociedade local, a opção do apresamento representava a maneira mais oportuna de constituir uma base produtiva de alguma envergadura.

De acordo com o texto, qual era o papel das ações descritas (apresamento de indígenas) no contexto colonial brasileiro?",Representavam a possibilidade de ascensão econômica.,c96e011f3602a789a439bf372dcf7f058eecc0f5522239528d31d013008f33e7ed833df31af360866ce93c8099d03e2b544524dca8abc69c3f49bff5a9e2ddbb,Ciências Humanas,train
"TEXTO DE REFERÊNCIA: A prefeitura de Paris publicou um plano governamental radical e anunciou uma lista de 257 endereços – 8 021 apartamentos – onde a prefeitura terá o direito de impedir a venda dos imóveis com a finalidade de convertê‑los em moradias subsidiadas. Os planos apontam tanto para incrementar as opções de aluguel subsidiado como para assegurar zonas residenciais bem conectadas a serviços e equipamentos no centro histórico a populações de baixo poder aquisitivo, evitando a desapropriação e a expulsão dessas pessoas para as periferias e a consequente ocupação das regiões centrais por grupos de alto poder aquisitivo – os chamados guetos milionários.

ENUNCIADO: A medida implementada na capital francesa pela prefeitura local tem como objetivo mitigar o processo de",gentrificação,d9012fcfec11578fea8f032ba7a94e8743e6fb1f21174c6004be5ce5c431dd4947a038732bc115d827b73284522054708a1bb99d7f47c64e6a15e2ec8b871ac5,Ciências Humanas,train
"TEXTO DE REFERÊNCIA: Em uma casa de repouso para idosos, por questões de segurança, foi exigido que fossem colocados corrimões paralelos às rampas nos dois lados das cinco rampas do estabelecimento, de modo que nenhum espaço das rampas ficasse sem corrimão. Um dos funcionários do local mediu o comprimento de cada rampa e anotou os resultados em uma tabela:

Rampa | 1 | 2 | 3 | 4 | 5
Comprimento (metros) | 3,4 | 4,4 | 2,67 | 0,62 | 1,99

Sabe-se que as barras que serão compradas para os corrimões dessa casa de repouso só são vendidas em unidades de 1 m de comprimento e não serão cortadas na reforma, pois servirão de apoio antes mesmo do início das rampas. Além disso, os apoios para a instalação das barras nas rampas já foram comprados, e, quando necessário, as barras serão ligadas umas às outras de maneira que o comprimento delas não se altere.

ENUNCIADO: Qual é o número mínimo de barras de 1 m que precisam ser compradas para instalar os corrimões nos dois lados de todas as cinco rampas?",30,3ff35e11d03dd141dec324fa5e3a8bb4364fc7ab7cd30375c23adc256101bba8e10ecea57634a40d1a5d5faf0605bb243f76c011cbf7fa1ec762f71a00e52a40,Matemática,train
"TEXTO DE REFERÊNCIA: A partir de meados do setecentos, a população escrava passou a conhecer um crescimento vegetativo positivo [...]. Essa nova situação, excepcional no contexto da escravidão americana, gerou algumas consequências fundamentais. Uma delas foi que senhores não mais tinham que comprar escravos para expandir sua força de trabalho. Em acréscimo, os afro‑americanos [...] conseguiram aprender habilidades valorizadas e fazer com que o senhor reconhecesse alguns direitos costumeiros, criando um espaço próprio dentro do sistema escravista, que por vezes incluía resistências cotidianas, mas só muito raramente desafios frontais, como assassinatos ou rebeliões.

KRAUSE, T. N. A formação de uma classe dominante: a gentry escravista na América Inglesa Continental. História Unisinos, v. 17, n. 1, 2013, p. 16 (Adaptação).

De acordo com o trecho, qual era a peculiaridade do sistema escravista desenvolvido nas colônias do sul da América Inglesa em relação às demais experiências escravistas americanas?",independência relativa com relação ao tráfico internacional de escravizados,e9fd4e599bb817b3969b574a4ab2397ad0cb04a14766c0e08107da8c309df27add0e52eaf244189ee1f0e10142f76e52f9ab678d52554cac3e3571f35fed4127,Ciências Humanas,train
"TEXTO DE REFERÊNCIA: Originado nas praias do Rio de Janeiro em 1960, o futevôlei se espalhou pelo Brasil e já atravessou o mundo, chegando a Estados Unidos, Europa e Ásia. Sucesso entre jogadores de futebol, o esporte faz a cabeça também tanto de atletas dedicados quanto daqueles em busca de diversão de fim de semana, com uma modalidade que é a cara do verão brasileiro: descontraída, atlética e praiana.

A modalidade faz uma mescla importante entre trabalho de força e aeróbico, ajudando a manter a saúde cardiovascular; combater perda óssea e muscular; e manter os níveis de vitamina D, já que é realizada sob o sol, o que é fundamental para sintetizar esta vitamina.

LETIERI, Rebeca. Futevôlei: regras, benefícios e dicas de alimentação e suplementação. Disponível em: https://globoesporte.globo.com. Acesso em: 3 abr. 2023. (adaptado)

Segundo o texto, qual característica do futevôlei une seu sucesso entre praticantes a um benefício à saúde?",prática ao ar livre,e8c1377b18243e55b7a2d56c48c7efd9129ac3d1d6ab78ebedb6a3f2e081763f869ff9b8a04c694cda72cbb4c37991e07c94626a2da7ff2963957a265d3dddab,Linguagens e Códigos,train
"TEXTO DE REFERÊNCIA: O entendimento progressivo dos mecanismos imunológicos envolvidos no processo de rejeição do órgão transplantado e o desenvolvimento de medicamentos imunossupressores cada vez mais potentes proporcionaram uma revolução no transplante de órgãos. A lista de seleção de transplante renal é organizada a partir da compatibilidade entre os antígenos HLA (antígeno leucocitário humano) entre o doador e os potenciais receptores. Para o transplante renal, também são considerados a tipagem ABO, que identifica os grupos sanguíneos, uma vez que esses antígenos são expressos na superfície das células endoteliais, que recobrem o interior dos vasos sanguíneos, do órgão doado.

(https://cienciahoje.org.br.)

Considerando apenas a tipagem ABO, um paciente com sangue A poderá receber um rim de um doador do tipo sanguíneo:",A ou O,7118ea01260e7d76e189f330e02f84053c4183e6bdc5ccaa7bdbed7ac599f3870e0c2557621585c4657b4857a075f57e9db78532a14f31cb75b557e7c58cff47,Ciências da Natureza,test
"TEXTO DE REFERÊNCIA: Por anos, o vendedor paulista Alessandro Guerra Prudente, 23 anos, se queixou de sentir uma leve aceleração do lado direito do peito, mas nunca entendeu o motivo. […] Ao tentar tratar um problema gástrico, o rapaz foi surpreendido pelos médicos com a notícia de que tem importantes órgãos localizados no lado “errado” do corpo. […] Exames de imagem mostraram que o fígado, geralmente disposto do lado direito do abdômen, está no esquerdo. O baço, que deveria estar à esquerda, aparece à direita. Alessandro foi diagnosticado com situs inversus, uma condição rara com incidência de apenas 0,1 % na população mundial. Estudos indicam que essa condição está associada a mutações genéticas que afetam a formação da simetria corporal durante o desenvolvimento embrionário.

A explicação para a transmissão de características como no caso do situs inversus, observado em Alessandro, seria:",O DNA carrega a informação genética transmitida de geração em geração.,75da17bcf1828f3de044c59b72a18402af8c97d0c0e260fba0841c77c5c723f8c372b16187fef9f747ec38c18a4d4d1de5efc67a2639388decf36d8c6664ca7b,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Devido a um incêndio, uma floresta teve sua vegetação totalmente destruída. Ao longo do tempo, foram observadas alterações no número e na diversidade de espécies vegetais no local, conforme ilustra a imagem.

A fase que compreende as ervas e os pequenos arbustos da imagem é denominada de ece­se e compreende a etapa inicial da sucessão ecológica.

Nessa fase, a relação (F/R), ou seja, a relação entre fotossíntese (F) e respiração (R) dessas plantas é de:",F/R > 1,69ff336a220696d10f2d9798cad9783f17a0610b5505108eade30ab75e9b7f6529afe36c37b7982e94159d5df8d86fbd3cd3390b1290996dd3211b03618a4c95,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: O cosplayer é uma pessoa que se fantasia de determinado personagem, por exemplo, de quadrinhos e filmes. Em um evento de tecnologia, o número de inscrição do cosplayer concedia ao participante um tipo de brinde promocional de acordo com a tabela a seguir:

Nº de inscrição | Divisível por 15 | Divisível por 20 | Divisível por 30 | Divisível por 50 | Divisível por 80
Brinde (1 unidade) | Adesivo | Chaveiro | Caneca | Revista | Camisa

Caso o número de inscrição do participante fosse divisível por mais de um dos números informados, ele ganharia todos os brindes correspondentes. Segundo os organizadores do evento, foram realizadas 2 600 inscrições de cosplayer para esse evento.

ENUNCIADO: Nessas condições, o último cosplayer que se inscreveu para esse evento recebeu de brinde",chaveiro e revista,9c9c9bfc6e941282fea3824f4f311c5e143633843e420366c09c02be7d75a149c3a1026f9968b4ea6ab14ea81d8485e6b82f888b4c90e216d83bbef609cd7f4f,Matemática,train
"TEXTO DE REFERÊNCIA: A Agência Nacional do Petróleo (ANP) estabelece que a gasolina comercializada no território nacional deve apresentar uma densidade mínima de 0,715 kg.dm⁻³ a 20 °C. Isso significa que, abaixo desse valor, a gasolina não atende às normas e provavelmente está adulterada com etanol e / ou outras substâncias. Com o intuito de verificar a qualidade da gasolina de um posto, um órgão de fiscalização encaminhou uma amostra contendo 0,8 L dessa gasolina para uma análise.

Disponível em: <https://institutocombustivellegal.org.br>. Acesso em: 28 fev. 2024 (Adaptação).

Qual é a massa mínima, em gramas, da gasolina presente na amostra de 0,8 L, considerando a densidade mínima exigida de 0,715 kg·dm⁻³?",572,dd72d3b907daebb262638ecfd744a64fd48f220451c5fb59443a0484c8b54cdd0f77f7ae33d0822915d0151044e4030b14ce10e75984219336f96ad8c11dd634,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Toda a educação consiste num esforço contínuo para impor às crianças maneiras de ver, de sentir e de agir às quais elas não chegariam espontaneamente – observação que salta aos olhos todas as vezes que os fatos são encarados tais quais são e tais quais sempre foram. A pressão de todos os instantes que sofre a criança é a própria pressão do meio social tendendo a moldá‑Ia à sua imagem.

DURKHEIM, É. _As Regras do Método Sociológico_. Lisboa: Editorial Presença, 2004. [Fragmento]

Com base no texto acima, a reflexão apresentada evidencia qual aspecto do pensamento sociológico?
",desnaturalização dos costumes,9e93a4763d4ac4236d92adfd7baccfff6167b4a7c52979764a8b16fae1629d7affc592dc3f568f888d3b700a5acf472d8e3d3157f152f0e2b77965a3c08808ac,Ciências Humanas,train
"TEXTO DE REFERÊNCIA: O átomo de hidrogênio é o mais simples dos átomos conhecidos atualmente. Ele pode ser resumido a um átomo composto por um próton no núcleo e um elétron que orbita em torno do núcleo. A órbita do elétron tem um raio coincidentemente igual ao raio atômico do átomo de hidrogênio, uma vez que possui apenas uma camada eletrônica, igual a, aproximadamente, 5,0 × 10⁻¹¹ m.

Considere a carga elementar do elétron igual a 1,6 × 10⁻¹⁹ C e que o átomo esteja imerso no vácuo com constante eletrostática igual a 9,0 × 10⁹ N·m²/C².

Qual é a força elétrica, em newtons, existente entre o próton e o elétron no átomo de hidrogênio?","9,2 × 10⁻⁸ N",0ad68f8a2ac1cd9cff86d5941e19440cc39a1fb42f4503a34450bb4081433d990ca7070455dc95b2246333051300f65f139fd8844e6e6d73d75c1733cf66fa6e,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Os cálculos biliares, popularmente conhecidos como pedras na vesícula, podem causar náuseas, vômitos, desconforto abdominal, intolerância a alimentos gordurosos, entre outros. O tratamento clínico tem demonstrado resultados insatisfatórios, por isso é recomendada a colecistectomia, uma cirurgia para retirar a vesícula biliar. Nos dias seguintes à cirurgia, é importante que o paciente siga as orientações médicas corretamente. O corpo passará por um processo de adaptação para funcionar sem a vesícula, por isso é recomendável que a alimentação seja balanceada e com baixo teor de gordura. A maioria dos pacientes que é submetida à colecistectomia tem uma vida normal após a cirurgia, mas alguns sintomas como gases e fezes amolecidas podem aparecer após a ingestão de alimentos gordurosos.

“Vesícula e cálculo biliar”. Disponível em: <https://www.hospitaloswaldocruz.org.br>. Acesso em: 13 out. 2021. (Adaptado)

Por que, após a colecistectomia, recomenda‑se uma dieta de baixo teor de gordura?","Porque a vesícula biliar armazena a bile, que alcaliniza o duodeno e emulsifica as gorduras para a digestão.",56f2f1e36634a92dbeb8b39fc0d578f766e6fa51f38c2a4d67512d9eeb5d2a9cfaf14c52ae0c83917c6db8d6e1211be8264ea22edca52f55684b2af722202247,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Um país como a Inglaterra poderia comprar mais barato (de uma área atrasada, por exemplo) se apenas um mercador inglês barganhasse com os estrangeiros, em vez de vários mercadores ingleses concorrentes pressionarem a elevação dos preços, na tentativa de ficar com o negócio. Analogamente, os mercadores ingleses poderiam vender suas mercadorias aos estrangeiros a preços muito mais altos se houvesse apenas um vendedor, em vez de vários vendedores, baixando o preço para atrair os fregueses de seus concorrentes.

HUNT, E. K. História do pensamento econômico. Tradução de José Ricardo Brandão Azevedo. Rio de Janeiro: Campus, 1989. p. 51.

Com base no texto, qual era o objetivo da tática econômica adotada pela Inglaterra?",Manter a balança comercial favorável,22a9155feb6be96b45b9a3acd4123b1ed34806f4918690bdc22d552dfb53405134d9a41cc36bcd6a764668c5aec0205f55e4c201b2c1dee834852e097135baae,Ciências Humanas,train
"TEXTO DE REFERÊNCIA: No contexto varejista, há duas métricas que são geralmente utilizadas: o ticket médio (TM) e a quantidade de peças por atendimento (PA). O TM é dado pela razão entre o faturamento bruto e o total de vendas (atendimentos realizados). A PA é dada pela razão entre a quantidade de peças e o total de vendas. O gerente de uma loja de roupas na qual é praticado o preço único de R$ 25,00 por peça apresentou um relatório semanal com o índice PA e a quantidade de atendimentos dos cinco funcionários de seu estabelecimento. Sabe-se que foram computados aqueles clientes atendidos que adquiriram ao menos um produto. Tabela:
Funcionário I: PA 3,2, atendimentos 25
Funcionário II: PA 2,4, atendimentos 30
Funcionário III: PA 1,5, atendimentos 18
Funcionário IV: PA 1,0, atendimentos 15
Funcionário V: PA 0,5, atendimentos 12

Com base nas informações apresentadas, qual foi o ticket médio (TM) na loja na semana analisada?","R$ 50,00",886bfedb74b3d33ffb3296a9dd6e554c43d6e76a71dedd2584761a0d43ecfe91cc2e0452ac056e7d4a7521862bfd13d7c487ed79ba2052c08fab92cb884e9bfc,Matemática,train
"TEXTO DE REFERÊNCIA: Isso nos traz para a mais famosa redefinição dos direitos de propriedade: os cercamentos. O _enclosure_ (cercamento, em inglês) é frequentemente visto simplesmente como a privatização e o cercamento de terras comunais, ou dos “campos abertos” caracteristicamente presentes em algumas regiões do campo inglês. Mas _enclosure_ significou, mais precisamente, a extinção [...] dos direitos de uso baseados nos costumes dos quais muitas pessoas dependiam para tirar seu sustento.

WOOD, E. M. As origens agrárias do capitalismo.
**Monthly Review** . v. 50, n. 3, jul./ago. 1998. p. 22.

O fenômeno dos cercamentos ocorrido durante os séculos XVI e XVIII contribuiu para o desenvolvimento do capitalismo na medida em que:","Despojou os camponeses das condições de livre cultivo, convertendo‑os em arrendatários e trabalhadores assalariados.",3c9d530efba42bb850324308f8f221027736f363f4b4dcc6cb437545aef11860aae3c3ba77f926926643883d304aa4fc97f1c65e3b316198df55be43b2449556,Ciências Humanas,train
"TEXTO DE REFERÊNCIA: Ao adicionar fio de cobre (Cu) no erlenmeyer contendo ácido nítrico (HNO₃) concentrado, ocorre uma reação exotérmica com dissolução rápida. O cobre reage com o ácido formando nitrato de cobre (CuNO₃, de coloração azul) e liberando óxido de nitrogênio (NO) e água (H₂O). O gás NO (de coloração castanha) reage com o O₂ do ar, formando NO₂ (gás de coloração verde). Com o passar do tempo, ocorrem a dimerização do NO₂; por isso, a intensidade da coloração do gás diminuirá, mas não até ficar totalmente incolor, pois é uma reação reversível, e a formação do N₂O₄, que é um gás incolor, ocorre também no sentido de formação do reagente NO₂.

Equação (adaptada): 2 NO₂ (g) ⇌ N₂O₄ (g) ΔH < 0

Ao fim do processo, se o sistema for resfriado, qual a cor do gás que será favorecido a se formar?",incolor,7490594cea74467cb3e0d0e4afe96b37cf3fea152af329e7437fe5b34b5a5ab777ade17006dbd6ebcdcee86bbfa661e8b335a49c59991a41c4207c2d5e5051e0,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Ao mesmo tempo que se articula politicamente a derrubar o projeto de lei de combate à disseminação de conteúdos falsos, o chamado PL das Fake News, pelo menos 18 deputados federais compartilharam desinformação sobre a proposta […]. Boa parte dos congressistas mapeados sustenta que o texto ameaça a liberdade religiosa nas redes sociais. Argumentam que, caso seja aprovado, a iniciativa criminalizaria o compartilhamento de versículos bíblicos, por exemplo.

Conforme o texto, as tecnologias de comunicação são vistas pelos grupos políticos como um(a) ______?",plataforma de disputa das políticas públicas,8142605da1b99794afcda704f158cfb54ec427cd3f69630fa2d24e33a48b6696e3b9ccd2fbc79b921dcce309b527a6bce95aab99d537f8e64a8a1af2ba4f226f,Ciências Humanas,test
"TEXTO DE REFERÊNCIA: A vitamina C (C6H8O6), também conhecida como ácido ascórbico, é um forte agente antioxidante que participa de várias reações bioquímicas no organismo humano, como na manutenção da integridade dos vasos sanguíneos, defesa contra infecções, entre outros. O ácido ascórbico não é sintetizado pelo organismo humano, e, por isso, uma pessoa adulta deve ingerir no mínimo 15 mg/dia dessa vitamina.

Considere que um homem adulto, a fim de se prevenir contra infecções, tenha bebido, em um dia, um único copo de suco de laranja que continha 3 × 10⁻⁵ mol de vitamina C. Sabendo o valor das massas molares (C = 12; H = 1; O = 16), quantos miligramas de vitamina C ele ingeriu?","5,28 mg",8ff1a689b5803ec92bcf3d213f069467f80f4146aca464bc083531e7c3e1847c068a04c4d15ed5e54f808b599797b67ed0370f76de62e9fc6ca466c39b7bf78b,Ciências da Natureza,train
"Os barbeiros são insetos hematófagos, cujos jovens e adultos, fêmeas e machos, alimentam‑se exclusivamente de sangue de animais vertebrados. Vivem próximos à fonte de alimento, escondendo‑se em ninhos de pássaros, tocas de animais, copas de palmeiras e casca de tronco de árvores. São insetos que, quando adultos, têm asas e voam, e podem eventualmente sair da mata e adentrar quintais e residências. Dentro das residências, principalmente as de pau‑a‑pique, podem se esconder em frestas em paredes, camas, colchões, atrás de móveis e em quadros.

O inseto descrito no texto é transmissor de qual protozoário causador da doença de Chagas?",Trypanosoma cruzi,eb307660126e800cbce5929e2951c2b96024cede2ee4a8ccda048f7a9829262462db5f5f1461c25b7ce31718acb3e66090484a397c9c78c7686bdb126bd4bff5,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: e o Liberal – completaram sua formação em fins da década de 1830, como agremiações políticas opostas. Mas havia mesmo diferenças ideológicas ou sociais entre eles? Ficou célebre uma frase atribuída ao político pernambucano Holanda Cavalcanti: “Nada se assemelha mais a um ‘Saquarema’, do que um ‘Luzia’ no poder”.

FAUSTO, Boris, _História do Brasil_. São Paulo: Edusp. 1995. p.180 (adaptado)

Como o texto caracteriza a base ideológica da conjuntura política do Segundo Reinado no Brasil?",elitista e aparentemente difusa,d3a2e1b8d701b03a7701136d6f174a7cb437e373d3b52a29deca3be5131d669c872cc550ed97ff0caf6a62b60ed047836182d86fb55661586c00a4e91a6e9bdf,Ciências Humanas,train
