question,true_answer,question_id,disciplina,split
"TEXTO DE REFERÊNCIA: Happy

It might seem crazy what I am 'bout to say

Sunshine she's here, you can take a break

I'm a hot air balloon that could go to space

With the air, like I don't care, baby by the way

Huh (Because I'm happy)

Clap along if you feel like a room without a roof

(Because I'm happy)

Clap along if you feel like happiness is the truth

(Because I'm happy)

Clap along if you know what happiness is to you

(Because I'm happy)

Clap along if you feel like that's what you wanna do

Happy, Pharrell Williams.

ENUNCIADO: No contexto da canção, o uso da expressão “a room without a roof” ressalta por parte do eu lírico um(a)",apreciação pela satisfação sem limites,53cb77e656976e1c8103333ea1973cfb11c7a22bd010f6fc01a47a6b2d312917e2d946802b5ccaee07797e464a34408e3552704f33d24bf31ea7532a328b5d6b,Linguagens e Códigos,train
"Texto de referência: Texto: Unidade de linguagem de qualquer extensão escrita ou oral considerada do ponto de vista de sua estrutura ou de sua função. Um texto é uma ocorrência linguística, escrita ou falada, dotada de unidade sociocomunicativa, semântica e formal. É uma unidade de linguagem em uso.

De acordo com o conceito apresentado, o que é estruturalmente necessário em um texto?",Harmonia entre suas partes.,81b7a6cbaddb727c6172fdbb3ae42db16373b29cfdaef1ea5120b39b4e9208ae7da1d648ce168c674bee8b7637960ffafd8cd187c5b233f8842db699181b2d3c,Linguagens e Códigos,train
"Nos últimos anos, as festas de rodeio ganharam contornos mais modernos, abrangendo DJs e duplas sertanejas com pouca influência do sertanejo tradicional. O Limeira Rodeo Music também vem seguindo essa tendência, mas uma atração fugiu à regra: foi a apresentação do grupo de catira Espora de Prata, que veio de Barretos especialmente para o palco do evento. Com 25 anos de estrada, o grupo viaja tentando manter viva essa dança, que ganhou forma e se popularizou no interior paulista a partir da primeira metade do século XX. Historiadores se dividem sobre as origens da dança catira – Portugal e Espanha são citados em alguns estudos –, mas sabe‑se que ela se espalhou pelo Brasil a partir de São Paulo, atingindo Minas Gerais, Goiás e Paraná. Atualmente, o Espora de Prata tem cerca de 25 membros. Entre eles, os meninos Felipe Teodoro da Silva e Pedro Cambirase. Ambos com 12 anos, eles são os caçulas da turma, e uma demonstração da luta do grupo em levar a catira para as novas gerações. “Tem gente na minha escola que nem sabe o que é, tenho que explicar”, diz Pedro.

ASSIS, L. Disponível em: <https://g1.globo.com>. Acesso em: 17 nov. 2023 (adaptado).

Pergunta: No texto, a dança catira é reconhecida como forma de quê?
Resposta: preservar um legado cultural",preservar um legado cultural,914ca8d1457338443a21920d1e96a035d371c2afced64f48066beabc1611cda558068be04f3106cce3ca9985ff2eaf01a6cf844f1dc027e5519a64ac992d4657,Ciências Humanas,valid
"TEXTO DE REFERÊNCIA: Ser professor de Língua Portuguesa no Brasil pode provocar algumas situações constrangedoras. Ao contrário do que se possa pensar, não tratamos aqui daquela suposta “dor no ouvido” que docentes mais “sensíveis” alegam sofrer quando ouvem variantes linguísticas como “pra mim fazer” ou “vamos à praia se fazer calor”. Não é isso. O constrangimento ocorre quando, ao nos apresentarmos como docentes do idioma, recebemos de volta sinceros pedidos de perdão: “Nossa, eu não sabia! Eu falo tudo errado, vou tomar mais cuidado”, e por aí vai. Nesse momento, é como se fôssemos representantes do império lusitano, imbuídos da missão de completar a implantação da língua de Camões na ignara colônia – “Ah, esta terra ainda vai cumprir seu ideal”, diria o poeta.

O triste dessas situações é verificar empiricamente que certa tradição de ensino da língua materna produziu considerável distanciamento afetivo entre os falantes e seu idioma, falantes a quem sua própria língua parece não pertencer. E não se trata de um acaso: uma série de práticas escolares criou apátridas linguísticos, que chegam a afirmar que “a língua portuguesa é muito difícil”, sem atentar ao paradoxo de essa declaração ser feita em perfeito português.

BRAGA, Henrique; MÓDOLO, Marcelo. Nem só de bocarras e nótulas se faz uma língua. Jornal da USP, 5 maio 2023. Disponível em: https://jornal.usp.br. Acesso em: 13 dez. 2024.

Do ponto de vista linguístico, ao se desculparem por não seguir a norma‑padrão, os falantes referidos no texto demonstram um(a) ______.",desconhecimento da legitimidade das variantes linguísticas,8a618c321ea1626179116626e0297283c2ec4b60381ab61acedbcb99a7993ae9cb5ff67895fedb4a8f17ba3bf0a5fcf2c1079bb5d7640d72d4b56689e24e56cb,Linguagens e Códigos,valid
"TEXTO DE REFERÊNCIA: of a place that no longer exists. British East Africa. On a handkerchief – you can hold the Republic of Tanganyika near your nose! Around the carved-out section of Africa float pictures, symbols: a rhinoceros, a bird you cannot identify. Strangely, we had two maps, nearly identical, except that the print on the handkerchiefs, the outlines of the place were slightly blurry; neither was perfect. I was always thinking about stretching these handkerchiefs, ironing them, framing them for a present for our mother who was from there, but nothing came of that. I was a child who wanted perfect. They were hers so it would have been giving something of hers back to her; what kind of gift is that? A good one or a sad one, or both? I never did it. I still find them from time to time.

Com base no trecho apresentado do miniconto “Curriculum”, de Sejal Shah, de onde é proveniente a mãe do narrador?",De um país africano que não existe mais.,76069b7f789a45c7479609a69d455a9a4d233dced86c6332739e4d8776c0e562ce797efba74825146be36b0ac5319a1542533e9ff2e71e89236c7e00a7aeea1b,Linguagens e Códigos,train
"TEXTO DE REFERÊNCIA: O Central Park apresenta formato retangular, com 4,2 quilômetros de comprimento e 800 metros de largura. Em um mapa interativo, esse parque foi dividido em seções quadradas e iguais, de modo que cada seção tivesse o maior lado possível. Quantas seções quadradas iguais foram necessárias para cobrir todo o parque?",84,4331a7c2099d16f459e4ddae2b6c03d2072eb9104d12290ff7d92a4512f3c64c692cc636cb1465b6ba8c61e959a5834d159fd8887b87be229c59c4fcc073fdd5,Matemática,train
"TEXTO DE REFERÊNCIA: madeira com pinos ou pregos fixados de modo que um deles se encontre no centro, e os demais, igualmente espaçados, formem um círculo. Essa ferramenta nos permite, entre outras coisas, construir polígonos regulares e suas diagonais. A figura a seguir mostra um geoplano circular de 24 pinos. Disponível em: http://mat.unb.br. Acesso em: 13 nov. 2020. (adaptado)

Quantas diagonais terá o maior polígono regular construído nesse geoplano?",252,8303bea85856f7d5d6c4366045849fe81a4129cf861ef58b103eaa610b19beb0c4e8c141189ff6bdb9f9d8146a8cd5aad9adbf27558822cf0768485755c5530e,Matemática,train
"TEXTO DE REFERÊNCIA: Taylor elevou o conceito de controle a um plano inteiramente novo quando asseverou como uma necessidade absoluta para a gerência a imposição ao trabalhador da maneira rigorosa pela qual o trabalho deve ser executado. [...] Com Ford, a grande novidade técnica e em termos de organização da produção no chão de fábrica foi a introdução da esteira rolante, que ao fazer o trabalho chegar ao trabalhador numa posição fixa, conseguiu dramáticos ganhos de produtividade.

RIBEIRO, Andressa de Freitas. “Taylorismo, fordismo e toyotismo”. Lutas Sociais. São Paulo, v. 19, n. 35, jul./dez. 2015.

Taylorismo e fordismo são duas propostas de organização do trabalho que se diferenciam, respectivamente, pelo controle de que aspecto?",tempo e espaço,05b43d2e0938ebc45a62abe8ccca692036787f828fc1c184855b048ab2b7d46da054f46ce44ccb2882e6b491757352575a6b144f6bfcf48d4c2fa00b00622cfc,Ciências Humanas,train
"TEXTO DE REFERÊNCIA: A mediana original divide um conjunto de dados em dois subconjuntos com mesma quantidade de dados. O terceiro quartil, por sua vez, corresponde à mediana do subconjunto à direita da mediana original. Abaixo do terceiro quartil estão localizados 75% dos dados do conjunto.

A concentração de sólidos em suspensão na água de um lago, em miligrama por litro (C, mg/L), foi medida ao longo de 12 dias, resultando nos valores: 32,4; 55,7; 19,8; 48,7; 42,1; 45,8; 47,0; 58,7; 57,3; 44,3; 44,0; 36,5. Para fins de captação e uso, a água será considerada dentro do padrão de qualidade requerido se a concentração de sólidos em suspensão for menor ou igual ao terceiro quartil desse conjunto de dados. Qual é o valor máximo permitido de concentração, em mg/L?","52,2",16be48b7f482d82f05841a62a0914b110bba350908de45b67eca098c5065fb0bb88c17971d42de495a34f5565f92a3dfc8840456ad1cd1883a266e0da3ed17a4,Matemática,valid
"TEXTO DE REFERÊNCIA: A experiência adquirida possibilitou aos portugueses conhecer o sistema de ventos do Atlântico Norte e, no devido tempo, os do Atlântico Sul. Um novo tipo de navio, a caravela de velas latinas, navegava contra o vento melhor do que qualquer outro tipo de barco europeu. Sabiam calcular de forma bastante precisa a sua posição no mar pela combinação da latitude observada com o cálculo e possuíam excelentes guias práticos de navegação. Seus principais instrumentos eram a bússola, conhecida por intermédio dos marinheiros árabes e mediterrâneos, o astrolábio e o quadrante em suas formas mais simples.

BOXER, C. R. O Império Marítimo Português, 1415-1825. São Paulo: Companhia das Letras, 2002. [Fragmento adaptado]

Com base no texto acima, o expansionismo marítimo português a partir do século XV está relacionado ao:",desenvolvimento de conhecimentos necessários à navegação,0c7c129c80dbe34a71e677e7e9c209db0ca4ec4bd2403805a4050fae18ca23fa1185bb27a56a3a10b341666f2e359fc623e103dff3e9cccc4a5deecc1e68bd6f,Ciências Humanas,train
"TEXTO DE REFERÊNCIA: Energia química tem sido utilizada para converter energia solar em hidrogênio por meio da quebra fotocatalítica da água usando semicondutores como fotocatalisadores. Nesse sentido, polímeros microporosos conjugados (do inglês CMPs) são materiais capazes de realizar essa conversão energética, uma vez que têm propriedades eletrônicas interessantes. CMPs, como o TBN‑TBN, cuja estrutura está mostrada na imagem, são polímeros orgânicos que têm ligações π conjugadas em suas estruturas químicas, as quais permitem a transferência rápida de elétrons.

CHANG, S.Y. et al. “Rational design and synthesis of bifunctional Dibenzo[g,p]chrysene based conjugated microporous polymers for energy storage and visible light-driven photocatalytic hydrogen evolution”. Materials Today Chemistry, v. 33, 2023. (Adaptado)

Pergunta: De acordo com as características estruturais descritas, o polímero TBN‑TBN deve ser classificado como um composto __________.",covalente,1c17d76541f767835d480613641fd40ac495da189f58cb1167e768024690285f52b2b6e0cb87c1f576d2db4cde58603fd35bc5f270f6c835f8080c9fc1164f49,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Fazer pouco fruto a palavra de Deus no Mundo, pode proceder de um de três princípios: ou da parte do pregador, ou da parte do ouvinte, ou da parte de Deus. Para uma alma se converter por meio de um sermão, há-de haver três concursos: há-de concorrer o pregador com a doutrina, persuadindo; há-de concorrer o ouvinte com o entendimento, percebendo; há-de concorrer Deus com a graça, alumiando. Para um homem se ver a si mesmo, são necessárias três coisas: olhos, espelho e luz. Se tem espelho e é cego, não se pode ver por falta de olhos; se tem espelho e olhos, e é de noite, não se pode ver por falta de luz. Logo, há mister luz, há mister espelho e há mister olhos. Que coisa é a conversão de uma alma, senão entrar um homem dentro em si e verse a si mesmo? Para esta vista são necessários olhos, e necessária luz e é necessário espelho. O pregador concorre com o espelho, que é a doutrina; Deus concorre com a luz, que é a graça; o homem concorre com os olhos, que é o conhecimento. Ora suposto que a conversão das almas por meio da pregação depende destes três concursos: de Deus, do pregador e do ouvinte, por qual deles devemos entender que falta? Por parte do ouvinte, ou por parte do pregador, ou por parte de Deus? Primeiramente, por parte de Deus, não falta nem pode faltar. Esta proposição é de fé, definida no Concílio Tridentino, e no nosso Evangelho a temos.

No trecho do sermão acima, Padre Antônio Vieira organiza o argumento de que forma?","A partir da explicação de três princípios, dispostos metaforicamente.",aa258110f9a29c88494522552788024b9a5182a2439d3962a689e77c1cafa7dba2f3708fd7927402690dabccb6224d94c6f32e9e0efa0d45d4151ce009de7d4e,Linguagens e Códigos,train
"TEXTO DE REFERÊNCIA: Eu resolvi a lhe escrever a última carta

Para pedir mais uma vez a sua volta

Com sua ausência eu sofro tanto

E não consigo acreditar
Que você já me esqueceu e não quer voltar

Se você sentisse a saudade que eu sinto agora
Mandaria a carta que eu espero logo, sem demora
Nossa casa sem você é triste, não é mais aquela
Mas posso dizer que a felicidade ainda aqui te espera

Compositores: Vicente Dias Da Costa e Marcos Roberto Dias Cardoso.
Letra de A última carta © Editora Musical Beverly Ltda.

Qual é a função da linguagem predominante nesse texto?",expor os sentimentos do eu lírico acerca de uma relação amorosa.,fdb017ad966313a615ffc7561a4df0a50d19bb98b946c339f4610c64306aaba260778aa69bdb6921f81798c3d9191065b394085d29154d0ad535a848df278213,Linguagens e Códigos,valid
"TEXTO DE REFERÊNCIA: Nos últimos anos, grande interesse tem sido voltado à produção de hidrogênio, pois este combustível é considerado como sendo o mais indicado para células com bustíveis. As células a combustível têm sido reconhecidas como fontes de geração de energia altamente eficientes e ecologicamente corretas [...]. Uma alternativa para diminuir os custos energéticos para a produção de hidrogênio é o processo de oxidação parcial do metano [Entalpia de formação de CH4 = -74,8 kJ/mol; Entalpia de formação de CO = -113,8 kJ/mol] [...].

2 CH4 + O2 → 2 CO + 4 H2

Disponível em: www.repositorio.ufu.br. Acesso em: 26 fev. 2022.

Qual é a energia envolvida na produção de 4 mol de hidrogênio nas células combustíveis?","78,0 kJ/mol",2cdfb93eb7599ca56b3ee91ed8dd069fc08de0adad16e7b9d86f9f1820856a57c2638aa2c271d57fd3d8dadd84e25cab45fa335013781a9cb39537c6afe4c6cb,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: A senha para desbloquear a última fase de um jogo de computador é o 10º termo da sequência de números naturais 5, 7, 11, 19, 35, ... . Ana, Bia e Caio são três jogadores que acreditam ter descoberto a lógica para encontrar essa senha, cada qual com um raciocínio próprio. De acordo com:
- Ana, cada termo da sequência, a partir do 2º, é igual ao dobro do termo anterior subtraído de 3 unidades;
- Bia, os resultados da diferença entre dois termos consecutivos formam a sucessão dos números pares;
- Caio, os resultados da diferença entre dois termos consecutivos formam a sucessão das potências do número 2.
Dado que pelo menos um dos jogadores acertou, de fato, a lógica por trás da sequência, qual é a conclusão correta sobre quem desbloqueou a última fase e qual é a senha?",apenas Ana e Caio desbloquearam a última fase com a senha 1027,d6b77b19de88c4f6ef03aec2d163c1804b97c9fa939bd838b4aeb6e3f608b17f1b0d225d14f90e11745c2d22b0950d309b51cce29fde6bb594d4641a91f7d0e6,Matemática,train
"TEXTO DE REFERÊNCIA: A polegada (ou inch, em inglês) é uma das unidades usuais do sistema de medições utilizado nos Estados Unidos. A palavra inglesa deriva do latim uncia, que significa “a duodécima parte” (ou “um doze avos”) e define bem a unidade de medida: uma polegada corresponde a 1/12 de um pé, ou seja, 2,54 centímetros. Sabendo que uma jarda equivale a três pés, a medida de uma jarda, em metro, é

Qual é a medida de uma jarda em metros?","0,9144",291214765c819255f832a1b9e4a5923f45fa9aed0ea6218d41776c6b63a9acbc61dac3f041b19ed2e4fa551ccb82d99519cea6d887b5ef3c6a270c04952da909,Matemática,valid
"TEXTO DE REFERÊNCIA: Em titulações de complexação com EDTA, muitos cátions formam precipitados (óxidos hidratados) quando o pH do meio aumenta durante a titulação, impedindo a determinação desses íons. Por conta disso, alguns agentes complexantes auxiliares são adicionados à amostra para manter o cátion em solução, permitindo que a análise seja concluída. Um desses agentes complexantes auxiliares é o hidróxido de amônio, que é adicionado à titulação do íon Zn²⁺. Esse composto libera o íon amônio no meio que tem efeito tamponante e complexa com o Zn²⁺, evitando a formação de hidróxido de zinco, que é pouco solúvel.

ENUNCIADO: O composto adicionado ao meio que fornece o agente complexante auxiliar é classificado como um(a)",base,516464a468940ff637b14d6c38522410564c1872ae557c16158dfcd319b60ab982b9b9ee7b0b6e13b3371bb03025c077263e841fc18e88acbf405aebbde98a3c,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Em toda a revolta se descobrem a exigência metafísica da unidade, a impossibilidade de apoderar‑se dela e a fabricação de um universo de substituição. A revolta, de tal ponto de vista, é fabricante de universos. Isso também define a arte. O artista refaz o mundo por sua conta. (CAMUS, Albert. O homem revoltado.)

Qual característica comum à arte e à revolta é apontada no texto?",transgressão criativa,c8edad48397c01800bcf9da509ba3e0413ab9d17f32dbe01d50695e9e0228c6eecd82dbffccb851002144d92bce4dcd442db639bf7aff039c287becedebeaf7f,Linguagens e Códigos,train
"TEXTO DE REFERÊNCIA: Depois de me deparar com certas coisas que desafiam a lógica de todo o universo conhecido, comecei a observar algo mais curioso ainda. Dentro das pessoas – e isso inclui os vizinhos – habitam as maiores contradições. Por exemplo: a minha tia gosta muito de pássaros, mas prende‑os em gaiolas. É uma pena. O vizinho do sétimo andar toca piano, canta e nunca desafina. Tem uns cabelos despenteados e uns dedos mais compridos do que as aulas de matemática. Mas o que realmente me impressiona é que ele toca músicas tristes e isso deixa‑o feliz. Chega a chorar de felicidade (eu já vi). CRUZ, A. A contradição humana. São Paulo: Peirópolis, 2014. [Fragmento adaptado]

Qual é a perspectiva adotada na linguagem do narrador ao transmitir suas observações sobre os fatos que o cercam?",estranhamento perante as incoerências dos sujeitos,2e213a1f0bb81cee1e206572ff2296f10db5d318f45f886b2602150809084e427eb018e014063564bb1d023d64c85edd24238008a339b08fd5d690d7b06ebc8f,Linguagens e Códigos,test
"TEXTO DE REFERÊNCIA: As intervenções sugeridas e implantadas nas urbs brasileiras – a modernização das áreas centrais e seus arredores mais valorizados, a expulsão da população trabalhadora para os afastados bairros populares onde se localizariam as indústrias e a criação de melhores condições para a nova economia – tiveram como efeito a formação de periferias empobrecidas. Durante os anos 1940, nos maiores núcleos delinearam‑se metrópoles que exigiram a mudança dos pressupostos da intervenção: de urbanismo para planejamento nas operações “cúmplices do desenvolvimento desejado"".

FRIDMAN, F. Urbanismo na Era Vargas: a transformação das cidades brasileiras. Revista Brasileira de Estudos Urbanos e Regionais, v. 15, n. 2, p. 213‑216, 2013. p. 215.

A mudança espacial descrita no texto atendia a um projeto nacional de governo que buscava a",planificação do crescimento econômico,15b7699776a9fb0abdfea68fb5d112b2cce5c1c65b434b2a44e3bb6a9a5135ee65269b5301ae77b6a64166a027bf5dcfcbde2af824ba4ecd53d119882c37c46a,Ciências Humanas,valid
"TEXTO DE REFERÊNCIA: No sal de cozinha (NaCl – massa molar = 58,5 g/mol), a proporção de sódio é estequiometricamente igual à de cloreto (1 : 1). Logo, a quantidade de sódio em alimentos que foram temperados apenas com sal de cozinha pode ser estimada pela quantidade de cloreto (Cl⁻ – massa molar = 35,5 g/mol) presente nessas amostras. O experimento proposto [...] se baseia na observação da intensidade da coloração avermelhada produzida após a reação do cloreto (Cl⁻) com o tiocianato de mercúrio (II).

[...] A mistura do reagente analítico com as soluções padrão de NaCl produz coloração alaranjada [...]. A intensidade da cor está relacionada com a concentração de íons cloreto.

A imagem apresenta quatro padrões de coloração para diferentes concentrações de íons cloreto, e a coloração obtida na amostra do experimento realizado. Em 50 mL de amostra, a quantidade de cloreto foi de 3,9 mg. Qual é a concentração de cloreto de sódio, em mol/L, encontrada nessa amostra e essa concentração está adequada ao teor limite?","2 × 10⁻³ mol/L, inadequada",1080232e35b3819444dd1015087ae0d69d47a4998a7fe166ca23febf67fd101c8480d1d53bf2edf146a163c905e6514ccfdbe007cd44b645d9239e7f452898bf,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: A inteligência do herói estava muito perturbada. Acordou com os berros da bicharia lá em baixo nas ruas, disparando entre as malocas temíveis. E aquele diacho de sagui-açu que o carregara pro alto do tapiri tamanho em que dormira... Que mundo de bichos! que despropósito de papões roncando, mauaris juruparis sacis e boitatás nos atalhos nas socavas nas cordas dos morros furados por grotões donde gentama saía muito branquinha branquíssima, de certo a filharada da mandioca!... A inteligência do herói estava muito perturbada. As cunhãs rindo tinham ensinado pra ele que o sagui-açu não era saguim não, chamava elevador e era uma máquina. De-manhãzinha ensinaram que todos aqueles piados berros cuquiadas sopros roncos esturros não eram nada disso não, eram mas cláxons campainhas apitos buzinas e tudo era máquina. As onças-pardas não eram onças pardas, se chamavam fordes hupmobiles chevrolés dodges mármons e eram máquinas. Os tamanduás os boitatás as inajás de curuatás de fumo,

em vez eram caminhões bondes autobondes anúncios -luminosos relógios faróis rádios motocicletas telefones gorjetas postes chaminés... Eram máquinas e tudo na cidade era só máquina! O herói aprendendo calado. De vez em quando estremecia. Voltava a ficar imóvel escutando assuntando maquinando numa cisma assombrada.

ANDRADE, M. Macunaíma. Disponível em: www.bd.camara.leg.br. Acesso em: 17 set. 2023.

Na literatura, muitas vezes, é ultrapassado o limite do que é considerado gramatical pela norma‑padrão com a intenção de buscar novas formas de expressar sentidos particulares. Nesse trecho, uma das marcas de agramaticalidade pode ser encontrada em:",Usos incomuns na pontuação que buscam agregar diferentes elementos do mesmo campo semântico.,7cfe5376c17fe6d7fe94bc511874ea51748468cc37371330c2c9bf1beb8ff4318c5150b108b6d49f2f7dfd763b536fd6832120d09570d091b148fd599c3fcd0a,Linguagens e Códigos,train
"TEXTO DE REFERÊNCIA: Ao adicionar fio de cobre (Cu) no erlenmeyer contendo ácido nítrico (HNO₃) concentrado, ocorre uma reação exotérmica com dissolução rápida. O cobre reage com o ácido formando nitrato de cobre (CuNO₃, de coloração azul) e liberando óxido de nitrogênio (NO) e água (H₂O). O gás NO (de coloração castanha) reage com o O₂ do ar, formando NO₂ (gás de coloração verde). Com o passar do tempo, ocorrem a dimerização do NO₂; por isso, a intensidade da coloração do gás diminuirá, mas não até ficar totalmente incolor, pois é uma reação reversível, e a formação do N₂O₄, que é um gás incolor, ocorre também no sentido de formação do reagente NO₂.

Equação (adaptada): 2 NO₂ (g) ⇌ N₂O₄ (g) ΔH < 0

Ao fim do processo, se o sistema for resfriado, qual a cor do gás que será favorecido a se formar?",incolor,7490594cea74467cb3e0d0e4afe96b37cf3fea152af329e7437fe5b34b5a5ab777ade17006dbd6ebcdcee86bbfa661e8b335a49c59991a41c4207c2d5e5051e0,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: O problema é que, para a esmagadora maioria da população, que vivia no campo, esses conceitos abstratos de “civilização italiana” pouco significavam. Os camponeses e outros extratos inferiores da sociedade não apenas haviam participado relativamente pouco das lutas pela unificação do país, como não se sentiam italianos, mas toscanos, vênetos ou sicilianos. Sua consciência de grupo não ia muito além dos limites restritos do território em que viviam.

BERTONHA, J. F. Os italianos. São Paulo: Contexto, 2008. p. 56.

De acordo com o texto, o processo de unificação da Itália ...",precedeu a consolidação de uma consciência nacional,e26d66232bdb94502e6f5878a78001a0d187d9cc54e43385637a1dc4230497a2930052f525a6a651059b751209dba67b2fba6ad629c1926f1518c90293f7733f,Ciências Humanas,train
"TEXTO DE REFERÊNCIA: Pesquisadores da USP desenvolveram um sensor com formato alongado e cilíndrico, semelhante a uma caneta, para análise de poluentes químicos eliminados na água. Fabricado com grafite, nanopartículas de prata e poliuretano, o sensor detecta bisfenol‑A (BPA), composto químico considerado um indicador da presença de poluentes emergentes e prejudicial à saúde. Essa substância é capaz de interferir no sistema endócrino dos organismos, mesmo em baixas concentrações.

Disponível em: www.agencia.fapesp.br. Acesso em: 31 dez. 2021 (adaptado).

Qual é o principal benefício que a utilização desse sensor traz para as agências de controle ambiental?",Reduzir os riscos de desenvolvimento de problemas de saúde ligados ao BPA.,3e7649c89bea43fde89a29aa553d37f2d4b5ef71ff91d455a3d8ddf52a2813d95874e01e24faa8d0ded30d95573263810e0458d3063601afd97ec7591c4713a3,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Arrojado, corajoso, destemido, determinação, digno de respeito, energia, esforçado, força, ilustre, intrépido, masculinidade, masculino, másculo, poderoso, potência, valoroso, varonil, venerável, tem vigor sexual, vigoroso, viril, tem virilidade e é viripotente. Esses predicativos são apresentados reincidentemente como qualidades consideradas próprias do que é “ser homem”.

Ora, se essas características são “próprias” do homem, será que elas estão em todos os “homens”? Será que, se encontrarmos um “homem” que não tenha tal ou qual característica, ele será “menos” homem que outros que as apresentam?

E, disso, desdobramos uma importante questão: qual é o papel da educação na criação e na manutenção destes predicativos nas futuras gerações? Como esses predicativos influenciam a educação de nossas crianças: a dos meninos e, por conseguinte, a das meninas?

Pela leitura do fragmento, qual foi o propósito do autor ao escrevê‑lo?",questionar o imaginário social relacionado ao gênero masculino.,866303c72533d2c2a4e915dc13894dc20dffe8c44c25b6bc688fa5643fbd52b3c731b97a5c58e691f93b09b2d05f701967b7524a1c9ab9fc299097b4b3f99a14,Linguagens e Códigos,train
"TEXTO DE REFERÊNCIA: Os espelhos podem ser utilizados na construção de instrumentos ópticos, como os periscópios, que funcionam basicamente por reflexão. Considere uma situação em que o periscópio de um submarino é utilizado para observar um navio de carga ancorado e que ambos estão em repouso um em relação ao outro. A figura a seguir representa o esquema de funcionamento simplificado do instrumento com dois espelhos planos, E1 e E2, dispostos paralelamente entre si.

Dentro do submarino, um tripulante que utiliza o periscópio observará quantas imagens distintas do navio?",1,f13ef50ae67fbb75e85bfca7f2d9fab60d38cbca948f1af974c32bef9af2c9d5b7ef9b966aea7b91280a818a14f9e9007008566c1ef51a0527420a0e65569254,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Ramon possui uma plantação em formato triangular com 30 metros de lado, sendo que em cada área é cultivado um tipo diferente de leguminosa. Para facilitar o deslocamento, Ramon colocou três tábuas de madeira de comprimentos iguais entre as áreas de plantio, partindo dos vértices do triângulo, de modo que essa plantação fosse dividida em três áreas iguais, conforme ilustrado a seguir:

30 metros

Com base nessas informações, qual é o comprimento total das tábuas utilizadas, em função da altura H do triângulo que forma a região de sua plantação?",2H,8a69fef2de28f0a1da860618ccf27d31f63aa2305b6e702bcf72fb97fca8e5b25350c3a1a2d98287a98a2b47dc1085ea16ae0b0c8afbc8aba47e8ec678fb1ef2,Matemática,train
"TEXTO DE REFERÊNCIA: O plano de metas definiu 31 objetivos com enfoque privilegiado em quatro pontos. Na primeira prioridade, o governo previa alocar investimentos para o setor de transportes, em especial o rodoviário, e incentivar a indústria automobilística – as outras três prioridades canalizaram recursos em energia, indústria pesada e alimentos. [...] A expansão da malha rodoviária foi provavelmente o melhor momento do plano de metas. Juscelino pavimentou 6 mil quilômetros de novas rodovias entre 1956 e 1960, num país que até então contava apenas 4 mil quilômetros de estradas. SCHWARCZ, L.; STARLING, H. Brasil: uma biografia. São Paulo: Companhia das Letras, 2015, p. 416.

De acordo com o texto, o plano de metas possibilitou, em consonância, qual processo?",Integração dos ambientes rurais e urbanos e a criação de novos mercados.,7ae8dd382dfd01362625b1a4bb9d8f5851632d5ccd0e3acae4a8cdf8c8d5f09f6841c14ffbe8ec28246f4e23a8dd8849c9c171a3a79589928e6d172187be61d6,Ciências Humanas,train
"TEXTO DE REFERÊNCIA: Segundo dados da Companhia de Saneamento de Minas Gerais (Copasa), no dia 31 de outubro de 2024, o volume total dos reservatórios chegou a 175 milhões de metros cúbicos, o que representa 64,5% da capacidade.

O volume médio de uma piscina olímpica é de 2 500 000 litros de água.

Quantas piscinas olímpicas podem ser preenchidas completamente com o volume total de água dos reservatórios descrito?",70 000,8e1298df750a51ce28e3df66057e0e2dd90f5cacbefa46885a265263930c47063216554d25eb15c4907e7671a2ece08636296a855256c167f7da981162e53f9f,Matemática,train
"TEXTO DE REFERÊNCIA: Deixa, Dóris, do fundo e verde pego

Em que habitas, a lapa cavernosa;
Vem brincar nesta praia deleitosa,
Por onde passa o trêmulo Mondego.

Vem trazer-me o dulcíssimo sossego
Que me roubaste, Ninfa rigorosa;
Dar-te-ei esta grinalda tão formosa,
Feliz em tua frente a vê-la chego.

Não te prometo, Ninfa, ouro luzente;
Alvas conchinhas sim, que o sol brilhante
Faz luzir quando vem lá no Oriente.

Além disso te ofereço um amor constante,
Que é dádiva mais rara e excelente
Que o frio ouro, que o lúcido diamante.

ALVARENGA, S. Obras poéticas .
São Paulo: WMF Martins Fontes, 2005.

ENUNCIADO: No poema de Silva Alvarenga, observam‑se alguns aspectos do Arcadismo brasileiro. Um deles pode ser percebido no tratamento dispensado à amada pelo eu lírico, que procura seduzi‑la com",demonstrações de afeto,222c635551851e908a2de65177a09819275bef2eeb0531c12287308a9f5df2edb57dffd60b0816cd6f2300ee00e5a20fe60fe5798e08125425c468d6ade4b568,Linguagens e Códigos,valid
