question,true_answer,question_id,disciplina,split
"TEXTO DE REFERÊNCIA: Um mês após a Emergência de Saúde Pública de Importância Nacional (Espin) ser declarada no território Yanomami, mais de cinco mil atendimentos médicos aos indígenas encontrados em grave situação de desassistência foram realizados na região. Entre as crianças acompanhadas na Casai (Casa de Saúde Indígena), 78% evoluíram do quadro grave de desnutrição para moderado. Para o secretário de Saúde Indígena do Ministério da Saúde, Weibe Tapeba, a operação na região tem apresentado resultado positivo. “Conseguimos ampliar a nossa capacidade de assistência na Casai e no território em geral. Mas ainda temos alguns desafios, como a instalação do hospital de campanha em Surucucu, as ações de infraestrutura em todas as unidades de saúde indígena, mais acesso à água potável. Avançar nessas e outras metas brevemente é nossa prioridade”, destacou o secretário. [...] Desnutrição em diferentes níveis, pneumonia, diarreia aguda, malária e tuberculose são algumas das doenças mais diagnosticadas entre a população Yanomami. A avaliação dos profissionais é que a maioria dos agravos é prevenível e podem ser tratados com os recursos atualmente disponíveis no SUS.

O texto é representativo de um gênero cuja principal função social é",realizar a divulgação de fatos marcados temporalmente,55c4f61fa208a0010e39a66b1b32bbb9dee95b4e3b721375df9d462cda0c5854cae1741b90df3d7dacd53e9228596c9b1fb6996c75dfce0e1bed0db3efb39a00,Linguagens e Códigos,train
"TEXTO DE REFERÊNCIA: Ramon possui uma plantação em formato triangular com 30 metros de lado, sendo que em cada área é cultivado um tipo diferente de leguminosa. Para facilitar o deslocamento, Ramon colocou três tábuas de madeira de comprimentos iguais entre as áreas de plantio, partindo dos vértices do triângulo, de modo que essa plantação fosse dividida em três áreas iguais, conforme ilustrado a seguir:

30 metros

Com base nessas informações, qual é o comprimento total das tábuas utilizadas, em função da altura H do triângulo que forma a região de sua plantação?",2H,8a69fef2de28f0a1da860618ccf27d31f63aa2305b6e702bcf72fb97fca8e5b25350c3a1a2d98287a98a2b47dc1085ea16ae0b0c8afbc8aba47e8ec678fb1ef2,Matemática,train
"TEXTO DE REFERÊNCIA: Esquistossomose

É uma doença parasitária causada pelo Schistosoma mansui. A pessoa adquire a infecção quando entra em contato com água‑doce onde há vermes causadores da esquistossomose. No Brasil, a esquistossomose é conhecida popularmente como “xistose” ou “barriga‑d’água”.

Disponível em: <https://www.saude.pr.gov.br>. Acesso em: 7 jul. 2023. (Adaptado)

Qual medida de saúde pública pode prevenir a ocorrência da esquistossomose?",saneamento básico,f2dfbd2758ebfb0fc22eacf193c57cfca0aa3af1a0ace50ac6e40653e83483dd383497f195ac8ed4d2d1a3bbbbd7369bd27faba0b89cc9657413ba163b9a64e0,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Batata quente

Se eu te entregasse agora o meu amor

aceso como ele está,

como ele está, pesado,

você o trocaria rapidamente de mão,

você o guardaria um pouco na esquerda,

um pouco na direita,

por quanto tempo antes de o passar adiante?

MARQUES, A. M. A vida submarina. São Paulo: Cia das Letras, 2021.

Qual recurso poético a poetisa Ana Martins Marques utiliza ao atribuir ao amor as características de uma brincadeira?",metáfora,9de36946af7a2e01e415978fb4b4cd9d58fe6874295572433797d6756162fd6dcb415e80f391cdddfa03a39342778208f81f0bb6c399487b7d136e6cfcd26bfa,Linguagens e Códigos,valid
"TEXTO DE REFERÊNCIA: Estrangeiro — É que o sofista se acoita nas trevas do não‑ser, com cuja convivência já se familiarizou. A escuridão do meio é que torna difícil reconhecê‑lo. Não é isso mesmo?

Teeteto — Parece.
Estrangeiro — Quanto ao filósofo, com a razão sempre aplicada à ideia do ser, em virtude mesmo do excesso de luz, não é também fácil de perceber. A alma da maioria dos homens carece de olhos capazes de se fixarem nas coisas divinas.

PLATÃO. O sofista. Carlos Alberto Nunes (Trad.). Belém: EDUFPA, 1980. p. 58.

No texto, a recriminação dos sofistas é motivada pela visão platônica segundo a qual esses indivíduos",defendiam pensamentos contraditórios,30454cdab43719c5a0647a793999b5e8a094ce60d11eec8507f87e609269955a7a88aa3560f45bd9d7c157cc9bc0e69771d0b1852aa62bb4c181164f119d969b,Ciências Humanas,train
"TEXTO DE REFERÊNCIA: Uma confeitaria artesanal fabrica bombons maciços de chocolate com 60 g de massa e que possuem o formato de um prisma quadrangular de dimensões 2 cm × 3 cm × 10 cm. Semanalmente, são vendidos, em média, 90 bombons desse tipo, sob o preço unitário de R$ 8,00.

Devido a algumas limitações no processo de fabricação, o dono da confeitaria decidiu descontinuar a produção desse bombom, substituindo‑o por um modelo com menor volume, que será fabricado com o mesmo tipo de chocolate utilizado no padrão anterior. Foram sugeridas três opções para o novo modelo, cujos formatos e dimensões estão descritos a seguir.

Modelo I: prisma com 6 cm de altura e base no formato de um triângulo com 4 cm de base e 2 cm de altura.
Modelo II: prisma quadrangular com dimensões 2 cm × 2 cm × 5 cm.
Modelo III: prisma pentagonal com 6 cm de altura e base com 5 cm² de área.

Os preços unitários estipulados para os modelos I, II e III são, respectivamente, R$ 4,00, R$ 3,00 e R$ 4,50.

Qual modelo maximiza o faturamento semanal da confeitaria, considerando que a quantidade de chocolate utilizada semanalmente será a mesma do modelo antigo?",Modelo I,b8ef1141df3b6992f2d05bd84556cb392daa76452b8f6da76d5c00b2a2d50849032eabccd8541003dd456c04cad7bacc35863e3807d4931908f295c9957c3282,Matemática,train
"TEXTO DE REFERÊNCIA: O radar fixo contém um sistema infravermelho de captação de imagens, com confirmação adicional do excesso de velocidade do veículo infrator. Ele usa os sensores L1, L2 e L3 para calcular a velocidade do veículo e conta o tempo entre as faixas de sensores L1 e L2, calculando a primeira velocidade, em seguida usando os laços L2 e L3 para calcular novamente a velocidade.

Disponível em: <http://www.cabreuva.sp.gov.br/noticias/284_Prefeitura_Ira_Instalar_Radar.html>. Acesso em: 25 mar. 2013 (Adaptação).

Disponível em: <http://revistagalileu.globo.com/Galileu/0,6993,ECT816469-1716-2,00.html>.

Considere a passagem de um veículo por uma via que possui o radar mencionado e que esteja em correto funcionamento. A tabela a seguir informa os tempos registrados entre a faixa L1 e a L2 e entre a L2 e a L3 para esse veículo.

Laços: L1 e L2 — Tempo aferido: 0,0166 s
Laços: L2 e L3 — Tempo aferido: 0,0170 s

Considere, também, que a distância entre cada par de sensores sucessivos é de 0,5 metro.

Qual foi a velocidade aproximada do carro ao passar pelo radar?",110 km/h,530331a0b8ec40a0aeb91ee731a24ecf80b12966077bbdca1b243aa0d680a6aa3ca9d5f58a696f96495e58a31f655115d32bc4a381e68bd75fcd9a5fd1498f13,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: No dia 14 de outubro de 2012, o paraquedista austríaco Felix Baumgartner conquistou a marca de ser o primeiro ser humano a quebrar a barreira do som executando um movimento de queda livre. Saltando de um balão estratosférico a 39 000 m, Baumgartner se tornou um homem supersônico ao alcançar a velocidade máxima de 1 350 km/h. Considere a aceleração da gravidade igual a 10 m/s².

Disponível em: <www.uol.com.br>. Acesso em: 10 jan. 2024 (Adaptação).

Após atingir a velocidade máxima, a distância restante a ser percorrida pelo atleta, em metro, é mais próxima de:",31 969,cbb46bfcb442b23719f8a3361727bf916acf80f0cb817ee77c91542fea89e0c4b8e1a585080e03a1d7254e342d2a54c1e9f9969fadb0defdecf6caa46ef67d64,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Alguns cosméticos nanotecnológicos presentes no mercado utilizam o fulereno – um alótropo do carbono – como molécula carreadora. Isso significa que as moléculas ativas (geralmente mais hidrofílicas) se agregam ao fulereno (lipofílico) para que possam ser mais bem absorvidas pela pele. Durante a síntese desses cosméticos, em geral, as moléculas ativas e os fulerenos encontram-se em diferentes fases e, ao final do processo, passam a formar uma fase única e uniforme.

Durante a aplicação desses cosméticos na pele, ocorre a separação dessas fases para que o princípio ativo possa ficar livre para agir biologicamente.

Esse processo de separação que acontece na pele se assemelha a qual técnica de separação?",cromatografia,72dd432a16f571e915a122e6142e21faa2fa78b88c3772ed977e6c8925e1d342e8515d4d508069f95ff21973c9b200fc20e02e97bb274c7a97a67f895ff8089f,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Após um acidente automobilístico, um paciente deu entrada no hospital apresentando respiração do tipo atáxica, caracterizada pelo padrão irregular da frequência, ritmo e amplitude respiratória. O paciente apresentava respirações profundas e superficiais de diferentes amplitudes e ritmos, alternando‑se ao longo dos ciclos respiratórios, apresentando em alguns momentos pausas respiratórias.

Em função das características observadas, conclui‑se que o paciente apresentava lesão no(a) ____.",bulbo,a7fce7e878f3f6200152b587338f781b8356698cc618b5ad59ab4442253070b6cb8c22cd1acd85642e1980e83b4974d1dc51d6215b00921ffac96a32798619bd,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Há 5 anos, um motorista fez uma viagem pelo litoral nordestino com duração de 10 dias. Nessa viagem, ele dirigiu 6 horas por dia, a uma velocidade média de 60 km/h. Agora, esse motorista resolveu fazer a mesma viagem por outra rodovia. Ao buscar informações sobre o trecho a ser percorrer, ele soube que a velocidade média permitida é 110 km/h. Assim, ele planejou ir por essa nova rodovia e, em relação à viagem anterior, aumentar em 50% a velocidade média e diminuir o tempo diário de direção em 1/3. Dessa forma, ele espera percorrer 700 quilômetros a mais do que na primeira vez.

Caso o motorista siga o planejamento descrito, quantos dias, aproximadamente, essa viagem deve durar?",12,5880afe113487af1f05353233a6e172d27ba3741c9176d82d61cd749fef6fe2655448a48bbe60460c659b77e0fe9a2d5f160184489b8a0ac62f124a3bdf66fe7,Matemática,train
"TEXTO DE REFERÊNCIA: Com 2023 tendo sido considerado o ano mais quente da história, os cientistas não estão muito otimistas para 2024.

A crise climática veio para ficar e as incertezas sobre os próximos anos são muitas. Os estudiosos do clima divergem sobre a crise climática, alguns ainda estão em dúvida se morreremos cozidos no vapor ou se fritaremos como numa _air fryer_.

Para tentar conter as altas temperaturas que virão, um grupo de brasileiros está pedindo ao governo que seja avaliada a possibilidade de se murar o país inteiro, colocar telhado e um ar‑condicionado _split_. “É importante deixar do lado de fora os negacionistas climáticos”, ressaltou um dos idealizadores do projeto. Para enfrentar a onda de calor no próximo ano, os especialistas estão recomendando beber muita água, utilizar roupas leves e derrubar o capitalismo.

SENSACIONALISTA. _Feliz 2024? Crise climática leva cientistas a recomendar interrogação após votos de_ _feliz Ano Novo_. 31 dez. 2023. Disponível em: <https://oglobo.globo.com>. Acesso em: 11 abr. 2024.

No texto, o efeito de humor é gerado pela relação entre a estrutura tradicional do gênero notícia e a ... ?",proposição de uma solução inconsistente para a crise climática,13e662db8aca969827172003c593b4c6fd4ea783762b4802869e10d9101f961110af6ac11d39052b3a4a4e20f3b3befaa08ec3f1a5945853afda11c90df418e0,Linguagens e Códigos,test
"TEXTO DE REFERÊNCIA: O átomo de hidrogênio é o mais simples dos átomos conhecidos atualmente. Ele pode ser resumido a um átomo composto por um próton no núcleo e um elétron que orbita em torno do núcleo. A órbita do elétron tem um raio coincidentemente igual ao raio atômico do átomo de hidrogênio, uma vez que possui apenas uma camada eletrônica, igual a, aproximadamente, 5,0 × 10⁻¹¹ m.

Considere a carga elementar do elétron igual a 1,6 × 10⁻¹⁹ C e que o átomo esteja imerso no vácuo com constante eletrostática igual a 9,0 × 10⁹ N·m²/C².

Qual é a força elétrica, em newtons, existente entre o próton e o elétron no átomo de hidrogênio?","9,2 × 10⁻⁸ N",0ad68f8a2ac1cd9cff86d5941e19440cc39a1fb42f4503a34450bb4081433d990ca7070455dc95b2246333051300f65f139fd8844e6e6d73d75c1733cf66fa6e,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Veja a seguir os valores cobrados pelos ingressos no estádio do Mineirão, em Belo Horizonte, durante o Campeonato Mineiro. Os preços das entradas:

Laranja Superior e Inferior (portão F): Inteira R$ 100,00 / Meia R$ 50,00
Amarelo Superior e Inferior (portão C): Inteira R$ 100,00 / Meia R$ 50,00
Vermelho Superior e Inferior: Inteira R$ 150,00 / Meia R$ 75,00
Roxo Superior: Inteira R$ 200,00 / Meia R$ 100,00

No primeiro dia de vendas para um certo jogo, foram comercializados bilhetes apenas dos setores Laranja e Amarelo, totalizando 21 000 ingressos, sendo R$ 1 800 000,00 o valor da arrecadação. Em uma ação de marketing, os times definiram que a quantidade de ingressos de meia‑entrada deveria representar, pelo menos, 50 % da quantidade de ingressos de inteira.

Quantos ingressos de meia‑entrada ainda precisam ser vendidos para que a proporção de meia‑entrada atinja, no mínimo, 50 % do total de ingressos de inteira?",1500,502a8e87ba9eabdc9ade9840ec2894dc126e18f4814dbb0462cecfd29ae20d73907217ce06883645753afd0df9a3ed3ad0dd16fbc30028fdb1bcb61c4feb05fc,Matemática,train
"TEXTO DE REFERÊNCIA: O Departamento do Comércio dos Estados Unidos divulgou seu plano para investir os US$ 50 bilhões destinados pelo “CHIPS and Science Act” à indústria de semicondutores no país. Cerca de US$ 28 bilhões do montante serão usados para estabelecer fabricação interna desses chips, que serão utilizados em todos os produtos que contêm ao menos um circuito elétrico em sua composição.

Disponível em: https://www.cnnbrasil.com.br. Acesso em: 10 fev. 2023. (adaptado)

Qual é o objetivo da estratégia estadunidense mencionada no plano de investimentos?",impulsionar a produção doméstica de tecnologia,cc93ae035d753bb3f95bd53eea4feb44ad28d0a8613c7e455e88ca9d5e2175abe96af2f70633ee125b4d05fb53f735d945872be1336c4cb7d1cef72684c96235,Ciências Humanas,train
"TEXTO DE REFERÊNCIA: Um aquecedor de água simples utiliza apenas um resistor de 4 Ω, que cede calor ao dissipar sua potência quando passa uma corrente elétrica de 4 A por ele. Nesse aquecedor está contido 1 kg de água pura (c = 4,2 J/g·ºC). Se esse aquecedor for ligado por 14 minutos, qual será a variação de temperatura da água?","12,8 ºC",47362933f4f0fdbe18ce9d9aac243361782cc2caf727d3ec55b9ac0074380ec74c600cbbca0b83b2f38a6fe07f810fc411da75b7c613843835945e96d69afbdc,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: O Sistema de Posicionamento Global, conhecido como GPS (sigla da nomenclatura em inglês), é um sistema de radionavegação baseado em satélites, desenvolvido e controlado pelo Departamento de Defesa dos Estados Unidos da América. O seu uso permite a qualquer usuário saber sua localização e velocidade, 24 horas por dia, sob quaisquer condições atmosféricas e em qualquer ponto do globo terrestre.

ROSA, R. _Introdução ao sensoriamento remoto_. 6. ed. Uberlândia: EDUFU, 2007. [Fragmento adaptado]

Com base no texto acima, o sistema abordado fornece as informações indicadas por meio de:",identificação das coordenadas geográficas,588a381bcc85e3b32c2858eef98d9d632a75ee40d079082f6ab4b4a17c754b2e6468cbdc0b5eee6eea2ddfff56ef08786ab5935941aee73c02cc2c586bc59a77,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Uma construtora apresentou cinco propostas para realizar uma obra cuja produtividade total é a mesma em todos os casos (mesma soma de horas‑trabalho necessárias):
I. entregue em 60 dias, com 80 trabalhadores e carga horária de 9 h/dia;
II. executada com 60 trabalhadores e carga horária de 4 h/dia (dias não informados);
III. entregue em 48 dias e com 90 trabalhadores (h/dia não informada);
IV. executada com 40 trabalhadores e carga horária de 12 h/dia (dias não informados);
V. entregue em 72 dias e com carga horária de 10 h/dia (nº de trabalhadores não informado).
Critérios do contratante: (1) a obra deve ser realizada em menos de 90 dias; (2) se mais de uma proposta satisfizer (1), escolher a que tiver menos trabalhadores envolvidos.
De acordo com as propostas e os critérios, qual proposta deve ser selecionada?",V,d968c6529210732ee1477ac59b3cd4487c25e39dd8ca9b2cf53b969009952942a432359825690d7adc8c68e67dce89de96f42eb1ee6a040a57ab7467ff443332,Matemática,train
"TEXTO DE REFERÊNCIA: Tabela de acidentes em 2019:
Cidade | Número total de acidentes de trânsito | Acidentes com vítimas fatais
Cidade A | 281 | 50
Cidade B | 572 | 70
Cidade C | 186 | 31
Cidade D | 199 | 20
Cidade E | 679 | 65

ENUNCIADO: Considerando a probabilidade de ocorrer um acidente de trânsito com vítimas fatais (número de acidentes fatais dividido pelo número total de acidentes) em cada cidade, em qual cidade essa probabilidade é a menor?",E,00683f28921c269aaa6f8dbe3dc6b065c71349ed85ecb91266ddbebe941f1df56d769abb398b9f5b2b3c99c8fedcf778b924bb06dbbda13ad6d4b771cc092d4f,Matemática,train
"TEXTO DE REFERÊNCIA: Vários são os problemas que podem ser causados por mau dimensionamento de cabos elétricos, como incêndios. Por isso, o primeiro passo para se realizar o dimensionamento correto é determinar a quantidade total de cargas e os respectivos circuitos. A tabela apresenta os valores de área da seção de condutores em mm², de acordo com a corrente máxima suportada e o comprimento do fio.

Tabela (área em mm² por Corrente (A) e Comprimento (m)):
Corrente (A): 10 | 20 | 30 | 40
Comprimento (m)
1,0: 1,5 | 1,5 | 1,5 | 1,5
5,0: 1,5 | 1,5 | 1,5 | 1,5
10: 1,5 | 1,5 | 2,5 | 2,5
15: 1,5 | 2,5 | 2,5 | 4,0
20: 1,5 | 2,5 | 4,0 | 6,0
30: 2,5 | 4,0 | 6,0 | 10,0

Ao projetar uma casa com rede elétrica de 110 V, o cabo que liga o quadro de distribuição à cozinha tem 15 m de comprimento e deve alimentar: geladeira (300 W), micro‑ondas (750 W), duas lâmpadas (100 W cada), liquidificador (200 W) e sanduicheira (640 W). Qual é a menor seção transversal de cabo, em mm², que ainda garante segurança para essa instalação?","2,5 mm²",23baa7a92eb54ddc1ecbc8f62045d25d9ccd092443aac7d683b6eb8e5f919df0566d64c9dc60955e278698ae00cfaf88f9f42c0614ec12f0be90d5d964f1708d,Ciências da Natureza,test
"TEXTO DE REFERÊNCIA: Para planejar suas leituras semestrais, um estudante universitário calculou a média aritmética entre as quantidades de páginas dos seis livros que constavam na lista do sistema do seu curso, obtendo uma média de 88 páginas. Porém, após atualizar o sistema, ele percebeu que um novo livro havia sido inserido na lista. Com isso, recalculou a média, obtendo 99 páginas como resultado.

A quantidade de páginas do último livro inserido na lista é",165,93e1159ac3d5f32abb2bdfb507d75549c5e877d4bfc38d93ebec65a394d80220fe7aa5c02dc9692ef7e02a4395f0f9b8650bb00f9174a912cb17b37c081c4d33,Matemática,train
"TEXTO DE REFERÊNCIA: Devido à proibição do uso de caixas-d'água de amianto, a prefeitura de um município rural com 600 residências, cada uma com uma caixa-d'água desse material, solicitou verba ao governo do estado para a instalação de uma caixa-d'água comunitária. A medida foi traçada temporariamente a fim de evitar que a população ficasse desassistida até a substituição das caixas-d'água existentes por outras de material permitido.

A caixa-d'água comunitária terá formato cilíndrico e volume 8% maior que o de todas as caixas-d'água residenciais juntas, para eventuais emergências.

Considerando que as residências do município contam com caixas-d'água de volume médio igual a 250 L, foi indicado um modelo com altura interna de 6 m para a caixa-d'água comunitária.

Use 3 para aproximação de π.

Qual é o diâmetro interno da caixa-d'água comunitária, em metros?","6,0",db646e5feba8f2d0d4b40f562c9c8a16129950cc6febd1c914ac34004b577c7b7ea50558886d7df33c9108adf693c4a12fc7f5db1d32a1ef8d1f7fbf41721974,Matemática,train
"TEXTO DE REFERÊNCIA: Ciclo de Chapman descreve o processo natural de formação e destruição do ozônio (O3) na estratosfera. A formação de O3 se inicia a partir de uma reação fotoquímica em que moléculas diatômicas de O2 são decompostas em oxigênio atômico que se combinam com O2 nas duas etapas representadas: 1ª etapa (fotólise): O2 + hv -> 2 O. 2ª etapa: O + O2 -> O3 + calor. Por outro lado, a destruição das moléculas de ozônio ocorre a partir de outra fotólise: O3 + hv -> O2 + O*. A variação da temperatura da estratosfera pode se relacionar com a concentração de ozônio nessa faixa e apresenta o perfil representado (aumento de temperatura na região de maior concentração de O3).

ENUNCIADO: O comportamento da temperatura apresentado em decorrência do processo descrito se deve a qual reação?",reação de formação do ozônio que libera energia,c6b95a35715fba5f52cd62da74544d166dc3e25675e77d69064b5b0f8f0fc616ccd1643600abcb1600728b4f6df0fd61e363d1deef9b2ab0e887002c68fecddb,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Um experimento utilizando uma balança portátil foi feito para analisar as variações de força experimentadas em diferentes brinquedos de um parque de diversões. Para realizar o experimento em uma das atrações locais, que realiza uma descida vertical com aceleração praticamente constante, um objeto foi fixado à superfície de uma balança para se mover juntamente com ela durante todo o movimento de descida.

Em comparação com o valor indicado pela balança em repouso no piso plano do parque, a massa aparente do objeto durante o movimento de descida será:",menor,a95407971a247b3f77a9a2ba403c1780af4e46c4acfc1da0b1efaf3ae7a5d3275c31d495cd015b700b895f4b261ef67992a6b23caef48da078807d5b52a10edb,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: Um casal de turistas chilenos resolveu conhecer, em suas férias de final de ano, as belezas cênicas do município de Bonito, Estado de Mato Grosso do Sul. Em um mapa da cidade, observaram que a distância da Gruta do Lago Azul até o Abismo Anhumas era de 150 km.

No mapa, a medida estava em 10cm.

Qual era a escala cartográfica do mapa?",1:1.500.000,f9d44a9dc2117f6124231dd6d6d7d85d2d7043f9a23d82d4fa3599ab70038c375be8228ec895c581b62a3e597d0734a7df0f0051f762f7ffc37e6ce27a25acbf,Matemática,train
"TEXTO DE REFERÊNCIA: Em uma espécie de galináceo, as pernas cobertas por penas é uma característica determinada pelo alelo dominante F, enquanto pernas sem penas é determinada pelo alelo f. A crista-ervilha é determinada pelo alelo P e a crista simples, pelo alelo p. Dois galos, A e B, foram acasalados com duas galinhas, C e D. Todos esses animais tinham pernas emplumadas e cristas-ervilha. O galo A, quando acasalado com as galinhas C e D, teve todos os filhotes com pernas emplumadas e cristas-ervilha. O galo B, quando acasalado com a galinha C, teve prole com pernas com ou sem penas e apenas cristas-ervilha, e quando acasalado com a galinha D, teve prole apenas com pernas emplumadas e cristas-ervilha ou simples.

Qual é o genótipo do galo B?",FfPp,48ebabea4b3b4bb44898947763b846dc75f911a2184dc1fccdb74d3b529bd124bc4fa2d3a25abf9a5ef6b401a5d23c3344ce25770281166daf4917c3d50f8d0e,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: O cadinho fundição é uma peça utilizada como recipiente no processo de fundição de materiais em alta temperatura. Para suportar essa exposição, a fabricação do cadinho abrange diversos materiais, como o carbeto de silício (SiC), que é mais resistente às etapas do processo de fundição. A tabela indica algumas características do SiC, que se encontra como uma substância pura e homogênea no cadinho.

Tabela:
Composto: Carbeto de silício (SiC)
Calor específico: 650 J·kg⁻¹·K⁻¹
Calor latente de fusão: 370 kJ·kg⁻¹
Temperatura de fusão: 1955 K

Qual é a quantidade aproximada de calor necessária para fundir o cadinho de SiC (m = 2,5 kg), considerando que está inicialmente a 1000 K, a temperatura de fusão é 1955 K, calor específico 650 J·kg⁻¹·K⁻¹ e calor latente de fusão 370 kJ·kg⁻¹?","2,48 MJ",a66b2099598ac3dca1002d18a310b13e09bc7863d24c8b931e73ba256e8c2830440672788710e35809490ac70363bcd26e188844ad21ab0d855c2d04111041a9,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: “Havendo Jesus Cristo concedido à Igreja o poder de conceder indulgência (…); ensina e ordena o sacrossanto Concílio que o uso das indulgências (…) deve conservar‑se pela Igreja (…) Não obstante, deseja que se proceda com moderação na sua concessão (…) a fim de que, pela facilidade de concedê‑las, não decaia a disciplina eclesiástica. E ansiando para que se emendam e corrijam os abusos que se introduziram nelas, motivo que leva os hereges a blasfemarem contra elas, estabelece (…) que se exterminem de forma absoluta todos os lucros ilícitos que se cobram dos fiéis para que as consigam; pois disto se originaram muitos abusos no povo cristão.”

A partir desse texto, qual foi a principal característica da Contrarreforma católica no período das reformas religiosas na Idade Moderna europeia?",Reafirmar o poder papal e perseguir os movimentos heréticos.,921afb57fc4d9d4d3e3949ca4500aa4a110f3edb11c8949a84317e5133ec10a4bc4284ef84d9c41e75e6a6166b03df74bcb5e3d1811d6caf42a299a38b446269,Ciências Humanas,valid
"TEXTO DE REFERÊNCIA: Preocupado com a estiagem que afeta o seu município todos os anos, um agricultor decidiu construir ao lado de sua casa uma cisterna de alvenaria em forma de paralelepípedo, a qual vai ocupar uma área com 2 m de largura e 3 m de comprimento. Desse modo, ele poderá armazenar a água da chuva durante o período que antecede a seca. Além disso, antes de determinar a profundidade da cisterna, o agricultor definiu que a capacidade do reservatório deve ser igual a 12 000 L.

Qual deve ser a profundidade, em metro, da cisterna para que o agricultor obtenha exatamente a capacidade definida por ele?",2,6d10d44937a4e5088f290bcabdd26865a471e4f57b915e4994eeaee246fad08884d94fd70e6f3befd5109dc4885e648f06cfb5c957005b92a031f7b519c6d0e8,Matemática,valid
"TEXTO DE REFERÊNCIA: No fundo, todas as ligações químicas são iguais. O que diferencia cada uma delas, e acaba se refletindo nas propriedades físicas, é o grau de atração (polarização) entre os átomos envolvidos na ligação. O diagrama de van Arkel‑Ketelaar ajuda a ilustrar isto.

Considerando o diagrama de van Arkel‑Ketelaar, quais são as características dos compostos metálicos em relação à diferença e à média das eletronegatividades dos átomos ligados?",Baixa diferença de eletronegatividade e baixa média aritmética das eletronegatividades.,3c138dbc908db6baa076e4072b805d086cede5ba5af53017b49d84680bac70deb1694926fe40cb3f9610e91d6472fbde59fc73af394c833d9c8366b16a6995ad,Ciências da Natureza,test
"TEXTO DE REFERÊNCIA: Em Minsk, o novo prédio da Biblioteca Nacional virou uma atração turística. Parte disso porque realmente tem muito para ver por lá, como exposições culturais e uma vista incrível da cidade. Parte por causa da polêmica – tem gente que ama o prédio, com sua arquitetura inusitada, tem gente que o considera o prédio mais feio em toda Belarus. (trecho) Para que esse indivíduo não exceda o gasto energético total na semana, ele deverá manter uma ingestão diária fixa, em quilocalorias de, no máximo:

Tabela de atividades esportivas e gasto calórico em kcal:
- Segunda‑feira – Corrida: 640;
- Terça‑feira – Natação: 590;
- Quarta‑feira – Pilates: 350;
- Quinta‑feira – Musculação: 390;
- Sexta‑feira – Caminhada: 300;
- Sábado – Futebol: 880;
- Domingo – -: 0.
(Considere que a TMB diária é de 1800 kcal e que consome 300 kcal por dia com atividades quotidianas.)

Qual é a ingestão diária fixa máxima, em quilocalorias, que ele deve manter para não exceder o gasto energético total na semana?",2550,7ca6b4c1787268567dc8a4c6a5a1a867f7f1be170a3245d0726a68aa8f10aecbdf44c04e2d0eacb7c13ed3c68ef4ece1f47dc96dc9168c420697aace4fd2e6ca,Ciências da Natureza,train
"TEXTO DE REFERÊNCIA: As raízes da animosidade repousam em um realinhamento partidário de longo prazo, que começou a tomar forma nos anos 1960. Durante a maior parte do século XX, os partidos norte-americanos foram “grandes tendas” ideológicas, cada um abrangendo bases eleitorais diversas e uma ampla gama de opiniões políticas. [...] Visto que ambos os partidos tinham uma composição interna bastante heterogênea, a polarização entre eles era muito mais baixa do que é hoje. [...] O movimento pelos direitos civis, que culminou com a Lei dos Direitos Civis em 1964 e a Lei do Direito de Voto em 1965, deu fim a esse arranjo partidário. Não só ele finalmente democratizou o Sul, emancipando os negros e acabando com o domínio de um único partido, mas acelerou um realinhamento em longo prazo do sistema partidário cujas consequências estão se desdobrando ainda hoje. Seria a Lei dos Direitos Civis – que o presidente democrata Lyndon Johnson abraçou e o candidato republicano de 1964, Berry Goldwater, combateu – que definiria os democratas como o partido dos direitos civis e os republicanos como o partido do status quo racial.

LEVITSKY, S.; ZILBATT, D. Como as Democracias Morrem. Rio de Janeiro: Zahar, 2018, p. 162-163.

ENUNCIADO: A polarização política e identitária vivida hoje nos Estados Unidos da América resulta, em grande parte,",das distintas posturas adotadas perante o problema da segregação racial na década de 1960.,4030164f318d636c69d90cc9d103e687cd55e1614824a21c9b4a19a1e8dd2f971bd2ac6cf81d8aa25bd1f273c8ecbfe62cef1a97cb5d7c1ff84560e303261fd0,Ciências Humanas,train
